/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1014267458.fna	mags/M1011017846.fna	0.35328	7.31204e-10	3/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1015024094.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1041712699.fa	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1060090960.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1082942204.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1123363318.fa	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_mpuncochar/metarefsgb_jan22/workdir/bins_mask/M1144494783.fna	mags/M1011017846.fna	0.405585	0.00125118	1/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1153950580.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1160345472.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1194386677.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1201515460.fa	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1205939968.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1227164749.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1252930853.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1276804913.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1292694018.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1309919547.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1310095657.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1313274334.fa	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1344345597.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1346761977.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_mpuncochar/metarefsgb_jan22/workdir/bins_mask/M1388231102.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1394449104.fa	mags/M1011017846.fna	0.198488	0	78/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_mpuncochar/metarefsgb_jan22/workdir/bins_mask/M1401430111.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_mpuncochar/metarefsgb_jan22/workdir/bins_mask/M1432479209.fna	mags/M1011017846.fna	0.35328	5.66896e-10	3/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1445091522.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_mpuncochar/metarefsgb_jan22/workdir/bins_mask/M1456725888.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1457507608.fna	mags/M1011017846.fna	0.312952	6.1277e-24	7/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1470714831.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1477464812.fa	mags/M1011017846.fna	0.405585	0.00155959	1/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_mpuncochar/metarefsgb_jan22/workdir/bins_mask/M1477781500.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_mpuncochar/metarefsgb_jan22/workdir/bins_mask/M1480540976.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1491719378.fa	mags/M1011017846.fna	1	1	0/10000
