/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1035036710.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1127531915.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1330167214.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1336730423.fa	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1372139376.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1427300307.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1433961995.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1500405785.fa	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_mpuncochar/metarefsgb_jan22/workdir/bins_mask/M1766952828.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1886727352.fna	mags/M1011017846.fna	1	1	0/10000
M1124548783	mags/M1011017846.fna	1	1	0/10000
M1871445244	mags/M1011017846.fna	1	1	0/10000
M1485435981	mags/M1011017846.fna	1	1	0/10000
M1428478814	mags/M1011017846.fna	1	1	0/10000
M1927064548	mags/M1011017846.fna	1	1	0/10000
M1921794397	mags/M1011017846.fna	1	1	0/10000
M1517452580	mags/M1011017846.fna	1	1	0/10000
M1983179296	mags/M1011017846.fna	1	1	0/10000
M1791556706	mags/M1011017846.fna	1	1	0/10000
M1165542269	mags/M1011017846.fna	1	1	0/10000
M1170174213	mags/M1011017846.fna	1	1	0/10000
M1891577009	mags/M1011017846.fna	1	1	0/10000
