/shares/CIBIO-Storage/CM/CMProd1/tmp_mpuncochar/metarefsgb_jan22/workdir/bins_mask/M1003710920.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1004611947.fa	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_mpuncochar/metarefsgb_jan22/workdir/bins_mask/M1007579163.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_mpuncochar/metarefsgb_jan22/workdir/bins_mask/M1009724009.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_mpuncochar/metarefsgb_jan22/workdir/bins_mask/M1015807760.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1016512808.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_mpuncochar/metarefsgb_jan22/workdir/bins_mask/M1017029661.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_mpuncochar/metarefsgb_jan22/workdir/bins_mask/M1019059619.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_mpuncochar/metarefsgb_jan22/workdir/bins_mask/M1019369185.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_mpuncochar/metarefsgb_jan22/workdir/bins_mask/M1019867574.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_mpuncochar/metarefsgb_jan22/workdir/bins_mask/M1022000903.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_mpuncochar/metarefsgb_jan22/workdir/bins_mask/M1022500898.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_mpuncochar/metarefsgb_jan22/workdir/bins_mask/M1033785531.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1034069167.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1038922655.fa	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_mpuncochar/metarefsgb_jan22/workdir/bins_mask/M1039299260.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1047652364.fa	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_mpuncochar/metarefsgb_jan22/workdir/bins_mask/M1050548822.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1053558644.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_mpuncochar/metarefsgb_jan22/workdir/bins_mask/M1061661138.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1062666327.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1064334328.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1066913137.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_fcumbo/genomes/M1077962218.fa	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_mpuncochar/metarefsgb_jan22/workdir/bins_mask/M1082838737.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_mpuncochar/metarefsgb_jan22/workdir/bins_mask/M1085716759.fna	mags/M1011017846.fna	1	1	0/10000
/shares/CIBIO-Storage/CM/CMProd1/tmp_mpuncochar/metarefsgb_jan22/workdir/bins_mask/M1088016931.fna	mags/M1011017846.fna	1	1	0/10000
